architecture,source,ferrite,diamond_um,ferrite_um,graphene_nm,ferrite_layers,trap_density_cm3,interface_recombination_cm_s,annealing_rate_s,defect_healing_rate_s,temperature_K,electric_field_V_cm,cce,current_density_A_cm2,voltage_V,power_density_W_cm2,carrier_lifetime_s,recombination_fraction,trap_accumulation_rate_cm3_s,estimated_lifetime_years,peak_temperature_K,thermal_rise_K,interface_loss_fraction,dominant_interface_loss,dominant_interface_loss_value,vacancies_cm3,interstitials_cm3,effective_traps_cm3,ferrite_benefit_factor,radiation_tolerance_factor,defect_sink_factor
diamond_ferrite,Ni63,Fe3O4,8.0,0.3,0.34,1,131221088532419.5,11390.98306880384,2.6430540931171244e-08,5.123374204709752e-08,300.0,58749.178958779914,0.10204375119880808,2.1379737960611357e-09,0.21379737960611356,4.5709319526440625e-10,3.750053072144617e-11,0.2533076508810287,285245907561.88226,0.2961258383710682,300.00000000003183,3.18312013214983e-11,0.39659864301834713,diamond_ferrite,0.35029305954506,1.5459886694339013e+18,1.1195090364866182e+18,2.665628927009052e+18,0.03339413513298843,0.4570803273681034,1.2934984309968751
diamond_ferrite,Ni63,Fe3O4,8.0,0.3,0.34,1,106477137485906.45,9577.526548453048,2.3341513058436272e-08,2.7625896321790326e-07,300.0,38710.50712033283,0.10552949982418952,2.2110055999018464e-09,0.22110055999018463,4.888545762797323e-10,2.6451457834745483e-10,0.21886637140316192,123996020114.62267,0.0963581337887845,300.00000000003183,3.18312013214983e-11,0.3979385103377443,diamond_ferrite,0.3517357495334546,2.1862782137709728e+17,1.5831669823858768e+17,3.770509967531709e+17,0.07936936825549455,1.0514877226565222,1.2934984309968751
diamond_ferrite,Ni63,Fe3O4,8.0,0.3,0.34,1,52743695474902.14,6818.788306503887,1.9510194417689492e-08,1.9614061133612552e-07,300.0,78435.03131848421,0.1056775581562169,2.2141076500562586e-09,0.22141076500562587,4.902272686037648e-10,1.7663747346037337e-10,0.218401662361017,138444609509.59988,0.12935086371073737,300.00000000003183,3.18312013214983e-11,0.39709393000230453,diamond_ferrite,0.3508263553145686,3.2774555451721197e+17,2.3733298775384317e+17,5.6513128596653005e+17,0.07122885275696222,0.9417505908726349,1.2934984309968751
diamond_ferrite,Ni63,Fe3O4,8.0,0.3,0.34,1,73987370340901.22,57254.27428463234,1.6150564988894638e-08,7.515872636919527e-08,300.0,32081.74716560364,0.09896242514283142,2.073415268102243e-09,0.20734152681022427,4.299050873999495e-10,5.6853702302377166e-11,0.28063459009627745,212097814066.74866,0.2626359099647126,300.00000000003183,3.18312013214983e-11,0.39839601426226035,diamond_ferrite,0.3522283627362659,1.0195393221701071e+18,7.382870953645604e+17,1.7579004049050084e+18,0.0434989556419163,0.6147177583252477,1.2934984309968751
diamond_ferrite_graphene,Ni63,Fe3O4,8.0,0.3,0.34,1,216971641329982.25,54328.50093168126,9.98386807047715e-09,2.0731836143339628e-07,300.0,50884.42502187024,0.06223612641305254,1.3039427292340546e-09,0.13039427292340547,1.7002666411223553e-10,1.51373999483744e-10,0.354720631498509,162641996817.1894,0.12851509529307228,300.00000000003183,3.1831309547582794e-11,0.6449305830103971,ferrite_graphene,0.4062063627050432,3.824511067684738e+17,2.769473531771707e+17,6.596154315869745e+17,0.03032792584749047,0.8016397693109065,1.2934984309968751
diamond_ferrite_graphene,Ni63,Fe3O4,8.0,0.3,0.34,1,26761076786382.105,27945.113907911138,2.963602402489237e-08,9.807330101239159e-08,300.0,58750.588931702354,0.06472864828511331,1.356164902429089e-09,0.1356164902429089,1.8391832425805004e-10,1.9547846306765705e-10,0.3468924522931274,80184759347.78365,0.20176949359573818,300.00000000003183,3.1831309547582794e-11,0.6307134951865837,ferrite_graphene,0.384214103631489,2.961123567212298e+17,2.144261893498561e+17,5.105653071478723e+17,0.06453676556410298,1.625998429992179,1.2934984309968751
diamond_ferrite_graphene,Ni63,Fe3O4,8.0,0.3,0.34,1,62904526057879.22,7229.528816629168,7.919818926179503e-09,1.5386097471526306e-07,300.0,67351.24639854084,0.06854697589269672,1.4361647483175994e-09,0.14361647483175993,2.0625691843101534e-10,2.3101148072973585e-10,0.3349111610193612,82533269756.01802,0.16581697469673334,300.00000000003183,3.1831309547582794e-11,0.6089293835519037,diamond_ferrite,0.3511453429267403,2.504532882571059e+17,1.813627259792836e+17,4.3187891876244736e+17,0.06729797371677064,1.5797301281558647,1.2934984309968751
diamond_ferrite_graphene,Ni63,Fe3O4,8.0,0.3,0.34,1,132122906436973.86,8303.746186555723,2.3567514383399008e-08,7.306734611506583e-08,300.0,40091.595202886674,0.06872594718846647,1.4399144726868788e-09,0.14399144726868787,2.0733536886531322e-10,6.929036599376406e-11,0.34577532468695815,181678755519.20135,0.251546340004646,300.00000000003183,3.1831309547582794e-11,0.6020881266231406,diamond_ferrite,0.35039482065185407,8.364005723841078e+17,6.056693800022849e+17,1.4422020752928297e+18,0.030782916982722765,0.7176419303192398,1.2934984309968751
diamond_ferrite_graphene,Ni63,Fe3O4,8.0,0.3,0.34,1,95018700337654.52,41184.47473802516,2.046850280276381e-08,6.29368073976486e-08,300.0,67949.05441030097,0.06703171729468194,1.4044177462841247e-09,0.14044177462841248,1.9723892060777802e-10,7.495600388218152e-11,0.3400233037371182,150304978968.3119,0.2810545295398665,300.00000000003183,3.1831309547582794e-11,0.6174009169145881,ferrite_graphene,0.36360660257272776,7.731521376198033e+17,5.59868789310892e+17,1.333115945631033e+18,0.035947540796216024,0.8674382825088208,1.2934984309968751
diamond_ferrite_graphene,Ni63,Fe3O4,8.0,0.3,0.34,1,178871644169877.9,23011.7641098119,1.4430357202408932e-08,9.383552648641077e-08,300.0,47902.15761496633,0.06517856951993861,1.3655914454466413e-09,0.13655914454466414,1.8648399958770472e-10,2.1682825565478754e-10,0.3454807745422572,63305385695.030685,0.23035455388989795,300.00000000003183,3.1831309547582794e-11,0.628146581686917,ferrite_graphene,0.38024162715303494,2.668090672481496e+17,1.9320656593831523e+17,4.601945048306347e+17,0.08244242675204023,2.0595450351869737,1.2934984309968751
diamond_ferrite_graphene,Ni63,Fe3O4,8.0,0.3,0.34,1,80987762730794.19,25483.99768741836,2.2519944199549783e-08,5.1016010869093975e-08,300.0,33888.073980733505,0.06173036040924795,1.2933461522720212e-09,0.12933461522720213,1.6727442695968424e-10,4.296430613179338e-11,0.44052373513891463,239356859824.0831,0.30800354863207585,300.00000000003183,3.1831309547582794e-11,0.6053681333408885,diamond_ferrite,0.3507512548311971,1.3493308228102825e+18,9.771016303108943e+17,2.326513440883908e+18,0.020943918891037114,0.5447109094956408,1.2934984309968751
diamond_ferrite_graphene,Ni63,Fe3O4,8.0,0.3,0.34,1,93029344699315.44,6355.991739292959,1.743947633043625e-08,4.777566019310155e-08,300.0,71364.23209705747,0.06968003480995766,1.459904078223041e-09,0.1459904078223041,2.131319917612267e-10,9.962721038977624e-11,0.3313728362378878,94815464851.28427,0.33512435654786404,300.00000000003183,3.1831309547582794e-11,0.6024564541205103,diamond_ferrite,0.35043453945237685,5.815363132614952e+17,4.2111250270659994e+17,1.0027418453127944e+18,0.059789171626715466,1.3750952232665334,1.2934984309968751
diamond_ferrite_graphene,Ni63,Fe3O4,8.0,0.3,0.34,1,298595975816935.3,10368.177848984824,4.0874167450978793e-08,1.136947738715435e-07,300.0,61888.30147665139,0.06903599201522556,1.4464103894620649e-09,0.14464103894620647,2.092103014743802e-10,1.1741800826360686e-10,0.33339011716537353,156397089711.07584,0.17235441663061146,300.00000000003183,3.1831309547582794e-11,0.6061327339692093,diamond_ferrite,0.350835236519885,4.9320852308476826e+17,3.57150999475177e+17,8.506581185357623e+17,0.03582986203218538,0.8336490982642853,1.2934984309968751
diamond_ferrite_graphene,Ni63,Fe3O4,8.0,0.3,0.34,1,164646876646669.9,12757.753788313208,1.7801930660623327e-08,2.6057416724249165e-07,300.0,39856.62975505775,0.06669157261355964,1.3972911911882402e-09,0.13972911911882402,1.952422672972251e-10,2.7055596893830457e-10,0.34073316985454616,113379974985.10306,0.10302104583088932,300.00000000003183,3.1831309547582794e-11,0.619514701132108,ferrite_graphene,0.3668795484559936,2.1369789390216173e+17,1.5474675075673782e+17,3.6860929153554624e+17,0.04735105288798721,1.1499410969699677,1.2934984309968751
diamond_ferrite_graphene,Ni63,Fe3O4,8.0,0.3,0.34,1,101197989105220.22,13253.923480484862,1.6135082693745833e-08,1.1704322825011246e-07,300.0,47933.39097361201,0.06627545207488905,1.3885728248284299e-09,0.138857282482843,1.9281344898520055e-10,2.9174375451290606e-10,0.3420388198011956,55530238841.280174,0.19502758588031302,300.00000000003183,3.1831309547582794e-11,0.6218887620215969,ferrite_graphene,0.3705551214857591,1.9816590373205866e+17,1.4349944753011144e+17,3.417665492512753e+17,0.09593610299766481,2.347915217535037,1.2934984309968751
diamond_ferrite_graphene,Ni63,Fe3O4,8.0,0.3,0.34,1,100767110230041.3,4628.298749548225,8.402584964093148e-09,1.0708327966226605e-07,300.0,56486.05767764025,0.06985490195281316,1.4635678142659149e-09,0.14635678142659148,2.1420307469551072e-10,1.0087062953368552e-10,0.3309484870044126,143426178624.44998,0.2188086957917395,300.00000000003183,3.1831309547582794e-11,0.6013952951007114,diamond_ferrite,0.35032031698033894,5.743554880784479e+17,4.159125948154278e+17,9.903688500041057e+17,0.03965057438373805,0.9090411113175323,1.2934984309968751
diamond_ferrite_graphene,Ni63,Fe3O4,8.0,0.3,0.34,1,157418324885304.38,2585.1221968080813,1.012718922729572e-08,2.6825309103147365e-07,300.0,38483.16278621826,0.06979330009072521,1.4622771603514384e-09,0.14622771603514384,2.1382544936854663e-10,2.060915233546019e-10,0.33100522133206617,148961042678.3107,0.10300711702531057,300.00000000003183,3.1831309547582794e-11,0.6018164650145208,diamond_ferrite,0.3503655751604942,2.807570601490349e+17,2.0330683665964598e+17,4.842213151335662e+17,0.038133604375535174,0.8752643675458159,1.2934984309968751
diamond_ferrite_graphene,Ni63,Fe3O4,8.0,0.3,0.34,1,57720944003874.695,10573.554343503984,1.4572047989622235e-08,1.3241497790799175e-07,300.0,51739.2424284371,0.06818200740632652,1.428518096258255e-09,0.1428518096258255,2.0406639513373093e-10,1.902760307922147e-10,0.33605664619068526,92487726670.61325,0.17972177507495787,300.00000000003183,3.1831309547582794e-11,0.6110114462249678,ferrite_graphene,0.3537113752181103,3.0420683872852806e+17,2.202877108034169e+17,5.245522704759489e+17,0.059657742765159165,1.4097037250481312,1.2934984309968751
diamond_ferrite_graphene,Ni63,Fe3O4,8.0,0.3,0.34,1,43165108281957.16,12061.602156086357,1.0906651953215261e-08,1.23830129999465e-07,300.0,96413.30711360842,0.06932773258997148,1.4525228039580722e-09,0.14525228039580723,2.1098224960182203e-10,7.891396920007983e-11,0.3324694103066317,207759855591.53665,0.19312462605689668,300.00000000003183,3.1831309547582794e-11,0.6044709406505404,diamond_ferrite,0.3506531430547742,7.343725681763141e+17,5.317870321276758e+17,1.2662027654122719e+18,0.027113971752039348,0.627552865964295,1.2934984309968751
diamond_ferrite_graphene,Ni63,Fe3O4,8.0,0.3,0.34,1,177655893287662.47,9418.3506646041,7.58639081640168e-09,5.162608087138486e-08,300.0,68904.48150055722,0.06921952518574258,1.4502556921353164e-09,0.14502556921353166,2.103241572570886e-10,1.1151358138593013e-10,0.33280799576847403,79314115428.23956,0.3578765289325901,300.00000000003183,3.1831309547582794e-11,0.6050887678880323,diamond_ferrite,0.35072065500668864,5.194329784484341e+17,3.761411223247282e+17,8.9575175666645e+17,0.07088571445372369,1.6438472786948006,1.2934984309968751
diamond_ferrite_graphene,Ni63,Fe3O4,8.0,0.3,0.34,1,57155093275842.27,8905.149990614622,1.1760061171683434e-08,5.41515078421076e-08,300.0,49373.038074547825,0.06913980764180047,1.4485854867770037e-09,0.14485854867770037,2.0983999125009687e-10,1.255681424023015e-10,0.333117202129178,75763609726.69821,0.3326673869639406,300.00000000003183,3.1831309547582794e-11,0.6055138161152938,diamond_ferrite,0.3507672299513767,4.612874475252884e+17,3.3403573786313984e+17,7.953803404817042e+17,0.07410254362268565,1.7208827995275997,1.2934984309968751
diamond_ferrite_graphene,Ni63,Fe3O4,8.0,0.3,0.34,1,55276912294999.63,5787.794911189569,2.5969230125478474e-08,8.90419262919953e-08,300.0,47816.942076895735,0.06969885245888086,1.4602983369584228e-09,0.14602983369584227,2.1324712329235353e-10,9.741953077988608e-11,0.33197013655346697,148032523500.23993,0.21951770973980822,300.00000000003183,3.1831309547582794e-11,0.6020146665241242,diamond_ferrite,0.3503869082465946,5.9475110256446e+17,4.3068183289150554e+17,1.0254882123682606e+18,0.03831612497997749,0.8807543756327683,1.2934984309968751
diamond_ferrite_graphene,Ni63,Fe3O4,8.0,0.3,0.34,1,89258664698294.88,8230.176456260568,2.530387260317598e-08,1.396681298939635e-07,300.0,48194.96864024969,0.06888096570322948,1.4431623493924492e-09,0.14431623493924492,2.0827175667039336e-10,1.6530692162869834e-10,0.3338677848875014,117340486345.31587,0.16309423035793513,300.00000000003183,3.1831309547582794e-11,0.607021602438574,diamond_ferrite,0.3509332976346601,3.502307312451467e+17,2.5361535710855453e+17,6.039353470183995e+17,0.04762218447855464,1.1111279394658957,1.2934984309968751
diamond_ferrite_graphene,Ni63,Fe3O4,8.0,0.3,0.34,1,53503014718957.88,5474.532931666581,2.9379760665373912e-08,1.2491596325612726e-07,300.0,56027.778648123836,0.06951600851882359,1.4564674747251304e-09,0.14564674747251305,2.1212975049321985e-10,1.4280519428276714e-10,0.33187491361841537,128405189375.90521,0.17256344984011115,300.00000000003183,3.1831309547582794e-11,0.6033986706840249,diamond_ferrite,0.3505364954198677,4.0553665980639885e+17,2.936644777908406e+17,6.992546406119584e+17,0.04401901745926228,1.0153818038234388,1.2934984309968751
diamond_ferrite_graphene,Ni63,Fe3O4,8.0,0.3,0.34,1,103765423327450.69,16282.215142296482,3.192171994329823e-08,1.577141454750714e-07,300.0,48756.012659402426,0.06849701720626135,1.435118036870503e-09,0.1435118036870503,2.0595637797510465e-10,1.0355262590349095e-10,0.3354438241605141,211231159755.73337,0.14471947446913874,300.00000000003183,3.1831309547582794e-11,0.6090271775611538,diamond_ferrite,0.35115627089243096,5.594614985946586e+17,4.0512729208578726e+17,9.646925561037734e+17,0.02627423146436106,0.617239866313133,1.2934984309968751
diamond_ferrite_graphene,Ni63,Fe3O4,8.0,0.3,0.34,1,120053650620742.72,15568.481095163062,2.3029504978667643e-08,1.1314537991399413e-07,300.0,41599.36937367127,0.06847633534016352,1.4346847199133024e-09,0.14346847199133023,2.0583202455527108e-10,1.0655724430280455e-10,0.3360789093723187,155153387826.24112,0.19146472414279989,300.00000000003183,3.1831309547582794e-11,0.6088609174374049,diamond_ferrite,0.351137695604653,5.436587392753741e+17,3.936839146476847e+17,9.374627075736796e+17,0.03576353723277792,0.8403315882139292,1.2934984309968751
diamond_ferrite_graphene,Ni63,Fe3O4,8.0,0.3,0.34,1,973994543931886.1,7692.367016493624,2.072269820716198e-08,8.000327359822224e-08,300.0,44257.19822774068,0.06841947085682581,1.4334933213820419e-09,0.1433493321382042,2.054903102446918e-10,5.730267185203897e-11,0.3518114622368394,226741049304.54642,0.24374856906357162,300.00000000003183,3.1831309547582794e-11,0.6012284592510608,diamond_ferrite,0.35030241676494833,1.0110242914304378e+18,7.321210386220411e+17,1.744119324596411e+18,0.024568340722251194,0.5750184768426165,1.2934984309968751
diamond_ferrite_graphene,Ni63,Fe3O4,8.0,0.3,0.34,1,58369492918105.42,7175.904106899475,9.042953735497312e-09,6.846785216977447e-08,300.0,32619.916329707532,0.06778017250357934,1.420099035979469e-09,0.1420099035979469,2.0166812719898173e-10,7.101034195003297e-11,0.3601289587951037,150372938307.2304,0.29654884671529935,300.00000000003183,3.1831309547582794e-11,0.6016682813209703,diamond_ferrite,0.3503496401768193,8.161685805796091e+17,5.910186273162687e+17,1.407245577388796e+18,0.036689347271340114,0.8670462536444817,1.2934984309968751
diamond_ferrite_graphene,Ni63,Fe3O4,8.0,0.3,0.34,1,939105628651114.2,7736.1947894218665,8.691567537384228e-09,1.5683119223507215e-07,300.0,41691.27047220092,0.06939898219338426,1.4540155929165997e-09,0.14540155929165996,2.1141613444446108e-10,9.578868558854238e-11,0.33406537120888596,203062226786.22086,0.1627557985639011,300.00000000003183,3.1831309547582794e-11,0.6031407132002825,diamond_ferrite,0.35050853180662794,6.043748058996323e+17,4.3765072151352685e+17,1.0429646330418103e+18,0.027792775518987973,0.6420706345649317,1.2934984309968751
diamond_ferrite_graphene,Ni63,Fe3O4,8.0,0.3,0.34,1,79801870797298.47,6425.754852406298,1.829729977499116e-08,1.4606599884597842e-07,300.0,47236.54482317529,0.06886850367849053,1.4429012507751917e-09,0.14429012507751918,2.0819640194886128e-10,2.1356891821457898e-10,0.333902450793979,90493699812.91475,0.16361048445045834,300.00000000003183,3.1831309547582794e-11,0.6070949249938951,diamond_ferrite,0.35094140741745083,2.709488134118344e+17,1.962043131602939e+17,4.6723292844292563e+17,0.061736280269662464,1.4407665183139056,1.2934984309968751
diamond_ferrite_graphene,Ni63,Fe3O4,8.0,0.3,0.34,1,85294067515165.05,4105.33137282892,2.439182596406742e-08,4.092769155421546e-08,300.0,44745.578789354426,0.06888575017063137,1.4432625913554616e-09,0.14432625913554617,2.0830069076060823e-10,5.940544966587297e-11,0.34756204212689895,159258663234.09216,0.3347407678367159,300.00000000003183,3.1831309547582794e-11,0.5999630248068184,diamond_ferrite,0.3501671540888241,9.75711931218322e+17,7.065500191580954e+17,1.6823472444439327e+18,0.0352448707431937,0.8186700187050588,1.2934984309968751
diamond_ferrite_graphene,Ni63,Fe3O4,8.0,0.3,0.34,1,127435303506127.31,15116.842114612722,1.9360006879502795e-08,1.7947631986728808e-07,300.0,63003.974053767684,0.06767965278506266,1.4179929930160207e-09,0.14179929930160207,2.0107041282425326e-10,1.6466350290397973e-10,0.337632800120297,138319994432.52304,0.1388986440905102,300.00000000003183,3.1831309547582794e-11,0.6138775283427579,ferrite_graphene,0.3581503561154521,3.515795756808505e+17,2.5459210652751245e+17,6.062991175118692e+17,0.039525958135267755,0.942599031641811,1.2934984309968751
diamond_ferrite_graphene,Ni63,Fe3O4,8.0,0.3,0.34,1,210020849230414.66,16909.601235889895,1.6054681942989218e-08,5.1071199621979465e-08,300.0,55540.5584580713,0.06888269466864295,1.4431985738815028e-09,0.14431985738815029,2.0828221236536037e-10,6.662691180230552e-11,0.336731540659808,144683196885.05127,0.3285025909767084,300.00000000003183,3.1831309547582794e-11,0.6055665012852849,diamond_ferrite,0.3507730102856226,8.698172984448943e+17,6.29867698873889e+17,1.4998950181680138e+18,0.03865835669134753,0.901143295253437,1.2934984309968751
diamond_ferrite_graphene,Ni63,Fe3O4,8.0,0.3,0.34,1,239259270774000.25,5192.214024157504,1.2711622645825768e-08,1.2585372490813183e-07,300.0,49118.27957147822,0.06841593239821578,1.4334191852228178e-09,0.14334191852228179,2.054690560564847e-10,3.452015595548439e-10,0.33532235333832716,48434560772.94892,0.18887137115440075,300.00000000003183,3.1831309547582794e-11,0.6096770060553043,ferrite_graphene,0.3516444100349369,1.672990105240401e+17,1.2114755934499456e+17,2.886858291398087e+17,0.1144044405914909,2.6918855199284746,1.2934984309968751
